booking_no,created_at,journey_date,account_no,provider_code,travel_product,channel,destination,currency_code,total_booking_amount,service_revenue,supplier_cost,booking_state
ID-BK-0045906,2024-12-14,2024-12-25,ID-CUST-0123,ID-SUP-019,HOTEL,ONLINE,SG,IDR,6726348.99,429132.52,288564.82,Confirmed
ID-BK-0045907,2025-07-20,2025-07-29,ID-CUST-0039,ID-SUP-017,AIR,ONLINE,AU,IDR,31970048.12,3796459.93,2906560.71,Confirmed
ID-BK-0045908,2026-01-25,2026-02-09,ID-CUST-0258,ID-SUP-020,AIR,ONLINE,CN,IDR,2840483.92,377305.36,225535.51,Confirmed
ID-BK-0045909,2024-12-18,2025-01-10,ID-CUST-0158,ID-SUP-030,AIR,ONLINE,GB,IDR,8751570.4,1270950.38,912074.8,Confirmed
ID-BK-0045910,2026-08-18,2026-08-25,ID-CUST-0089,ID-SUP-038,AIR,ONLINE,SG,IDR,8244413.95,1267158.16,703845.24,Confirmed
ID-BK-0045911,2026-06-15,2026-06-26,ID-CUST-0253,ID-SUP-038,AIR,ONLINE,CN,IDR,24158961.2,2835829.04,1634138.73,Confirmed
ID-BK-0045912,2025-12-19,2026-01-02,ID-CUST-0224,ID-SUP-011,AIR,MANUAL,CN,IDR,6329375.69,492372.46,423134.61,Confirmed
ID-BK-0045913,2025-06-01,2025-06-15,ID-CUST-0233,ID-SUP-065,AIR,ONLINE,VN,IDR,9729785.54,747396.89,578285.99,Confirmed
ID-BK-0045914,2026-03-27,2026-04-23,ID-CUST-0136,ID-SUP-038,AIR,MANUAL,US,IDR,13529126.4,1257426.2,1038528.44,Confirmed
ID-BK-0045915,2025-04-28,2025-05-10,ID-CUST-0200,ID-SUP-063,AIR,MANUAL,US,IDR,44444126.57,4937212.34,3973073.7,Confirmed
ID-BK-0045916,2024-10-05,2024-10-22,ID-CUST-0149,ID-SUP-063,AIR,MANUAL,SG,IDR,12769180.56,1789570.7,1027266.55,Confirmed
ID-BK-0045917,2024-12-18,2025-01-04,ID-CUST-0209,ID-SUP-026,AIR,ONLINE,CN,IDR,9462102.19,1052050.19,611844.89,Confirmed
ID-BK-0045918,2026-01-09,2026-01-26,ID-CUST-0140,ID-SUP-051,AIR,MANUAL,MY,IDR,44243136.12,4904675.62,4303624.9,Confirmed
ID-BK-0045919,2025-01-24,2025-01-26,ID-CUST-0147,ID-SUP-024,HOTEL,ONLINE,CN,IDR,20778103.86,2832596.55,2421242.63,Confirmed
ID-BK-0045920,2024-09-28,2024-10-15,ID-CUST-0236,ID-SUP-037,AIR,ONLINE,SG,IDR,3003578.09,0.0,0.0,Cancelled
ID-BK-0045921,2025-07-20,2025-08-03,ID-CUST-0021,ID-SUP-036,AIR,MANUAL,ID,IDR,6801608.88,695203.53,474450.68,Confirmed
ID-BK-0045922,2025-04-25,2025-05-09,ID-CUST-0038,ID-SUP-066,HOTEL,ONLINE,US,IDR,13697364.57,1047146.36,771514.96,Confirmed
ID-BK-0045923,2025-04-09,2025-04-16,ID-CUST-0066,ID-SUP-056,AIR,MANUAL,US,IDR,20129785.95,2075457.61,1445531.9,Confirmed
ID-BK-0045924,2026-05-23,2026-06-11,ID-CUST-0086,ID-SUP-038,AIR,ONLINE,VN,IDR,16763432.16,2340875.99,1456446.06,Confirmed
ID-BK-0045925,2025-07-15,2025-08-07,ID-CUST-0231,ID-SUP-046,AIR,ONLINE,TH,IDR,8811290.48,991474.66,683494.99,Confirmed
ID-BK-0045926,2026-08-18,2026-09-07,ID-CUST-0119,ID-SUP-011,HOTEL,ONLINE,SG,IDR,6781956.02,799140.4,533836.62,Confirmed
ID-BK-0045927,2025-05-16,2025-05-21,ID-CUST-0082,ID-SUP-051,AIR,ONLINE,VN,IDR,14662234.5,1999617.77,1563309.14,Confirmed
ID-BK-0045928,2024-09-19,2024-10-08,ID-CUST-0097,ID-SUP-047,GROUND,ONLINE,TH,IDR,5293960.42,580852.71,328387.44,Confirmed
ID-BK-0045929,2025-04-21,2025-05-10,ID-CUST-0037,ID-SUP-041,AIR,ONLINE,US,IDR,45671725.11,4566721.2,3790092.59,Confirmed
ID-BK-0045930,2024-10-08,2024-10-25,ID-CUST-0039,ID-SUP-008,AIR,MANUAL,GB,IDR,143474404.64,21414753.97,16128024.44,Confirmed
ID-BK-0045931,2025-12-27,2026-02-13,ID-CUST-0155,ID-SUP-019,HOTEL,MANUAL,SG,IDR,11589597.7,948825.66,796278.93,Confirmed
ID-BK-0045932,2025-10-24,2025-11-26,ID-CUST-0186,ID-SUP-046,AIR,ONLINE,US,IDR,43869805.7,5944415.28,4204246.94,Confirmed
ID-BK-0045933,2026-04-16,2026-06-21,ID-CUST-0008,ID-SUP-069,HOTEL,ONLINE,VN,IDR,89042914.53,11587235.05,8387889.02,Confirmed
ID-BK-0045934,2026-08-01,2026-08-06,ID-CUST-0157,ID-SUP-036,AIR,ONLINE,TH,IDR,20329753.8,1571848.74,966784.07,Confirmed
ID-BK-0045935,2025-12-28,2026-01-10,ID-CUST-0185,ID-SUP-030,HOTEL,ONLINE,VN,IDR,17020125.02,1135351.25,901699.54,Confirmed
ID-BK-0045936,2025-06-04,2025-06-21,ID-CUST-0113,ID-SUP-012,AIR,MANUAL,JP,IDR,8918650.36,783734.74,602269.72,Confirmed
ID-BK-0045937,2025-05-07,2025-05-14,ID-CUST-0076,ID-SUP-041,HOTEL,MANUAL,US,IDR,20332994.92,2886775.08,2133015.45,Confirmed
ID-BK-0045938,2025-03-14,2025-03-27,ID-CUST-0044,ID-SUP-065,HOTEL,MANUAL,SG,IDR,4044240.72,301097.95,243374.23,Confirmed
ID-BK-0045939,2026-07-15,2026-08-14,ID-CUST-0010,ID-SUP-022,AIR,ONLINE,MY,IDR,16825136.78,2487589.24,1611884.75,Confirmed
ID-BK-0045940,2025-07-22,2025-08-19,ID-CUST-0235,ID-SUP-061,AIR,ONLINE,ID,IDR,16582339.92,2501158.43,1640223.82,Confirmed
ID-BK-0045941,2025-02-24,2025-03-14,ID-CUST-0107,ID-SUP-044,AIR,ONLINE,ID,IDR,12480278.32,1428022.29,1005180.3,Confirmed
ID-BK-0045942,2024-11-28,2025-01-27,ID-CUST-0202,ID-SUP-063,AIR,ONLINE,ID,IDR,1907937.17,259968.19,180870.37,Confirmed
ID-BK-0045943,2024-11-13,2024-11-20,ID-CUST-0097,ID-SUP-064,AIR,ONLINE,VN,IDR,9932141.78,706377.29,404789.84,Confirmed
ID-BK-0045944,2024-11-22,2024-12-22,ID-CUST-0019,ID-SUP-006,AIR,MANUAL,AU,IDR,6655568.08,474642.57,380020.95,Confirmed
ID-BK-0045945,2025-05-03,2025-05-14,ID-CUST-0185,ID-SUP-025,HOTEL,ONLINE,ID,IDR,13621186.73,2033650.21,1437622.51,Confirmed
ID-BK-0045946,2025-10-02,2025-10-11,ID-CUST-0222,ID-SUP-063,GROUND,ONLINE,GB,IDR,2169098.34,251229.26,206011.04,Confirmed
ID-BK-0045947,2024-11-24,2024-12-17,ID-CUST-0099,ID-SUP-018,AIR,ONLINE,MY,IDR,3124642.55,409763.64,230201.89,Confirmed
ID-BK-0045948,2025-06-23,2025-07-02,ID-CUST-0087,ID-SUP-069,HOTEL,MANUAL,US,IDR,16050792.35,1429130.48,826084.78,Confirmed
ID-BK-0045949,2025-03-11,2025-03-20,ID-CUST-0099,ID-SUP-010,AIR,ONLINE,US,IDR,9780385.31,703623.64,543172.75,Confirmed
ID-BK-0045950,2025-08-25,2025-08-31,ID-CUST-0099,ID-SUP-058,HOTEL,ONLINE,CN,IDR,2528992.57,285332.55,201114.56,Confirmed
ID-BK-0045951,2025-01-27,2025-02-07,ID-CUST-0072,ID-SUP-014,GROUND,MANUAL,GB,IDR,19243955.52,2267747.16,1752080.71,Confirmed
ID-BK-0045952,2025-08-11,2025-09-16,ID-CUST-0141,ID-SUP-052,HOTEL,ONLINE,AU,IDR,9548415.13,1103447.61,872511.03,Confirmed
ID-BK-0045953,2024-09-29,2024-10-30,ID-CUST-0253,ID-SUP-038,AIR,MANUAL,AU,IDR,4271791.53,333624.03,284860.09,Confirmed
ID-BK-0045954,2025-06-09,2025-06-27,ID-CUST-0042,ID-SUP-006,HOTEL,MANUAL,ID,IDR,16352940.03,1642271.03,1215926.91,Confirmed
ID-BK-0045955,2026-02-17,2026-04-06,ID-CUST-0073,ID-SUP-008,AIR,MANUAL,US,IDR,30654774.88,3825821.42,3009864.77,Confirmed
ID-BK-0045956,2026-03-05,2026-03-21,ID-CUST-0155,ID-SUP-056,HOTEL,ONLINE,TH,IDR,24012791.68,1743570.61,1149846.46,Confirmed
ID-BK-0045957,2025-11-23,2025-12-06,ID-CUST-0219,ID-SUP-060,HOTEL,ONLINE,CN,IDR,26190781.09,2976559.31,1724482.2,Confirmed
ID-BK-0045958,2025-02-11,2025-02-25,ID-CUST-0163,ID-SUP-052,AIR,ONLINE,JP,IDR,68348042.87,8731725.87,6638499.51,Confirmed
ID-BK-0045959,2026-07-19,2026-08-31,ID-CUST-0249,ID-SUP-045,GROUND,ONLINE,MY,IDR,32769228.07,4227726.13,3112129.24,Confirmed
ID-BK-0045960,2026-06-01,2026-07-09,ID-CUST-0172,ID-SUP-060,AIR,ONLINE,SG,IDR,23852378.29,3714169.88,2469049.1,Confirmed
ID-BK-0045961,2025-03-15,2025-05-01,ID-CUST-0197,ID-SUP-056,GROUND,ONLINE,GB,IDR,28457870.88,2625605.59,1530218.23,Confirmed
ID-BK-0045962,2025-11-16,2025-12-12,ID-CUST-0165,ID-SUP-005,AIR,ONLINE,JP,IDR,35332060.41,3109474.79,2165594.49,Confirmed
ID-BK-0045963,2025-03-25,2025-05-23,ID-CUST-0208,ID-SUP-047,GROUND,MANUAL,MY,IDR,84357241.76,11006270.39,8763527.86,Confirmed
ID-BK-0045964,2025-10-28,2025-11-15,ID-CUST-0040,ID-SUP-007,OTHER,ONLINE,GB,IDR,9861280.64,1472845.6,836809.77,Confirmed
ID-BK-0045965,2025-07-05,2025-07-24,ID-CUST-0044,ID-SUP-008,HOTEL,MANUAL,MY,IDR,40298526.47,2505504.24,1762026.36,Confirmed
ID-BK-0045966,2025-07-30,2025-09-07,ID-CUST-0120,ID-SUP-018,AIR,ONLINE,JP,IDR,8481762.36,655812.6,528750.29,Confirmed
ID-BK-0045967,2026-02-04,2026-03-02,ID-CUST-0215,ID-SUP-037,AIR,ONLINE,ID,IDR,74744447.66,10772341.56,8934413.0,Confirmed
ID-BK-0045968,2026-06-30,2026-08-01,ID-CUST-0194,ID-SUP-039,GROUND,MANUAL,JP,IDR,3623446.82,289100.83,236909.01,Confirmed
ID-BK-0045969,2026-04-15,2026-04-20,ID-CUST-0240,ID-SUP-058,HOTEL,ONLINE,JP,IDR,14483813.09,2174696.96,1313670.66,Confirmed
ID-BK-0045970,2025-02-05,2025-02-07,ID-CUST-0030,ID-SUP-011,AIR,MANUAL,TH,IDR,9483552.39,679503.19,568946.76,Confirmed
ID-BK-0045971,2024-11-22,2024-11-23,ID-CUST-0014,ID-SUP-037,AIR,ONLINE,VN,IDR,6999708.13,666266.35,444880.3,Confirmed
ID-BK-0045972,2025-04-16,2025-04-21,ID-CUST-0147,ID-SUP-041,AIR,ONLINE,VN,IDR,3190574.18,303216.85,217763.5,Confirmed
ID-BK-0045973,2025-03-11,2025-04-14,ID-CUST-0098,ID-SUP-021,AIR,ONLINE,JP,IDR,12228514.17,736960.43,611637.62,Confirmed
ID-BK-0045974,2025-01-05,2025-01-16,ID-CUST-0131,ID-SUP-035,AIR,ONLINE,AU,IDR,18330380.85,2095632.76,1650632.76,Confirmed
ID-BK-0045975,2025-09-09,2025-10-02,ID-CUST-0185,ID-SUP-014,GROUND,MANUAL,US,IDR,19693039.16,1381727.7,1001631.81,Confirmed
ID-BK-0045976,2025-11-11,2025-11-25,ID-CUST-0143,ID-SUP-018,HOTEL,ONLINE,VN,IDR,29637417.39,2405024.79,1341802.86,Confirmed
ID-BK-0045977,2025-03-17,2025-04-05,ID-CUST-0228,ID-SUP-014,AIR,MANUAL,SG,IDR,15557281.39,2167523.56,1193150.6,Confirmed
ID-BK-0045978,2024-09-25,2024-10-12,ID-CUST-0113,ID-SUP-037,OTHER,ONLINE,AU,IDR,2144899.57,324336.34,187168.97,Confirmed
ID-BK-0045979,2025-08-05,2025-08-16,ID-CUST-0172,ID-SUP-042,HOTEL,ONLINE,SG,IDR,13170520.8,2060654.04,1136050.17,Confirmed
ID-BK-0045980,2026-04-16,2026-05-22,ID-CUST-0228,ID-SUP-011,AIR,MANUAL,MY,IDR,3288082.57,413106.38,278321.58,Confirmed
ID-BK-0045981,2026-06-26,2026-07-10,ID-CUST-0257,ID-SUP-012,AIR,MANUAL,JP,IDR,10037922.91,1605614.09,1162155.24,Confirmed
ID-BK-0045982,2026-03-21,2026-03-31,ID-CUST-0054,ID-SUP-010,AIR,MANUAL,JP,IDR,5279581.31,601763.8,407306.67,Confirmed
ID-BK-0045983,2024-12-18,2025-01-22,ID-CUST-0092,ID-SUP-049,AIR,MANUAL,JP,IDR,13757636.03,2077275.22,1765934.87,Confirmed
ID-BK-0045984,2025-11-07,2025-11-19,ID-CUST-0133,ID-SUP-022,AIR,ONLINE,ID,IDR,6392427.44,478747.79,410690.61,Confirmed
ID-BK-0045985,2025-02-21,2025-03-20,ID-CUST-0130,ID-SUP-012,AIR,MANUAL,SG,IDR,14492098.65,2009700.99,1122055.65,Confirmed
ID-BK-0045986,2026-05-05,2026-05-18,ID-CUST-0129,ID-SUP-027,AIR,MANUAL,VN,IDR,9764793.34,1088254.35,776994.79,Confirmed
ID-BK-0045987,2026-04-11,2026-04-27,ID-CUST-0255,ID-SUP-022,HOTEL,ONLINE,AU,IDR,5043297.54,606355.25,338728.32,Confirmed
ID-BK-0045988,2025-03-28,2025-04-11,ID-CUST-0158,ID-SUP-023,AIR,ONLINE,SG,IDR,10159088.02,1207750.4,804575.79,Confirmed
ID-BK-0045989,2025-10-06,2025-10-18,ID-CUST-0184,ID-SUP-065,HOTEL,ONLINE,AU,IDR,18029290.36,-2661154.6,-1642305.74,Refunded
ID-BK-0045990,2026-05-13,2026-05-19,ID-CUST-0239,ID-SUP-028,HOTEL,ONLINE,AU,IDR,5305457.82,513306.23,283660.14,Confirmed
ID-BK-0045991,2024-10-18,2024-11-19,ID-CUST-0245,ID-SUP-007,AIR,MANUAL,TH,IDR,7527187.14,920979.35,762831.72,Confirmed
ID-BK-0045992,2025-10-23,2025-11-06,ID-CUST-0011,ID-SUP-024,AIR,ONLINE,ID,IDR,21386763.48,2464903.2,1709331.28,Confirmed
ID-BK-0045993,2025-11-21,2025-12-08,ID-CUST-0029,ID-SUP-028,AIR,MANUAL,GB,IDR,54921346.67,3655242.73,2499902.01,Confirmed
ID-BK-0045994,2025-10-25,2025-11-10,ID-CUST-0076,ID-SUP-002,OTHER,ONLINE,TH,IDR,7777087.16,1172793.37,953539.07,Confirmed
ID-BK-0045995,2024-10-02,2024-10-10,ID-CUST-0140,ID-SUP-022,AIR,MANUAL,CN,IDR,37015399.84,0.0,0.0,Cancelled
ID-BK-0045996,2025-01-18,2025-01-22,ID-CUST-0070,ID-SUP-059,AIR,ONLINE,CN,IDR,68885070.29,10066377.66,7568642.3,Confirmed
ID-BK-0045997,2025-10-05,2025-10-23,ID-CUST-0225,ID-SUP-055,HOTEL,MANUAL,JP,IDR,8085213.26,967155.83,536462.45,Confirmed
ID-BK-0045998,2025-09-16,2025-09-28,ID-CUST-0112,ID-SUP-055,AIR,MANUAL,CN,IDR,7509469.97,827974.83,595160.96,Confirmed
ID-BK-0045999,2026-07-31,2026-08-08,ID-CUST-0237,ID-SUP-035,AIR,MANUAL,GB,IDR,14271778.83,931260.62,673751.09,Confirmed
ID-BK-0046000,2026-03-05,2026-03-22,ID-CUST-0054,ID-SUP-002,GROUND,ONLINE,CN,IDR,2217688.5,184439.25,120900.27,Confirmed
ID-BK-0046001,2024-12-09,2024-12-25,ID-CUST-0137,ID-SUP-046,AIR,ONLINE,MY,IDR,14769272.34,895476.73,663010.93,Confirmed
ID-BK-0046002,2025-04-12,2025-06-27,ID-CUST-0060,ID-SUP-044,AIR,MANUAL,GB,IDR,5161368.1,439997.0,251338.29,Confirmed
ID-BK-0046003,2024-10-22,2024-11-11,ID-CUST-0067,ID-SUP-040,AIR,MANUAL,VN,IDR,37834208.66,5523522.29,4193293.28,Confirmed
ID-BK-0046004,2025-10-22,2025-11-11,ID-CUST-0014,ID-SUP-029,AIR,ONLINE,CN,IDR,7337800.95,1130177.27,857582.84,Confirmed
ID-BK-0046005,2025-03-08,2025-03-28,ID-CUST-0212,ID-SUP-056,AIR,MANUAL,MY,IDR,8522164.78,1319022.32,1062544.82,Confirmed
ID-BK-0046006,2026-08-10,2026-08-31,ID-CUST-0126,ID-SUP-032,AIR,ONLINE,ID,IDR,28448484.29,3552795.05,2754968.34,Confirmed
ID-BK-0046007,2025-08-20,2025-08-27,ID-CUST-0247,ID-SUP-066,AIR,ONLINE,GB,IDR,2431616.44,0.0,0.0,Cancelled
ID-BK-0046008,2025-02-02,2025-04-19,ID-CUST-0166,ID-SUP-048,HOTEL,ONLINE,AU,IDR,12484479.11,1094961.42,680508.11,Confirmed
ID-BK-0046009,2025-04-07,2025-05-15,ID-CUST-0218,ID-SUP-066,AIR,ONLINE,GB,IDR,25397747.63,3437210.06,2194526.99,Confirmed
ID-BK-0046010,2025-03-07,2025-03-12,ID-CUST-0013,ID-SUP-021,AIR,ONLINE,AU,IDR,23370112.33,3668526.16,3068132.41,Confirmed
ID-BK-0046011,2024-12-07,2025-01-09,ID-CUST-0033,ID-SUP-055,OTHER,MANUAL,US,IDR,5951955.24,388123.4,248029.04,Confirmed
ID-BK-0046012,2026-06-11,2026-06-13,ID-CUST-0152,ID-SUP-070,AIR,MANUAL,JP,IDR,6656301.25,877021.05,555196.26,Confirmed
ID-BK-0046013,2025-05-28,2025-06-08,ID-CUST-0219,ID-SUP-019,AIR,MANUAL,TH,IDR,9197418.84,657442.79,517293.31,Confirmed
ID-BK-0046014,2025-12-31,2026-01-22,ID-CUST-0020,ID-SUP-039,AIR,ONLINE,AU,IDR,17116471.01,1770680.58,1340867.13,Confirmed
ID-BK-0046015,2024-09-02,2024-10-11,ID-CUST-0234,ID-SUP-018,AIR,ONLINE,AU,IDR,15927444.76,2108511.62,1776021.68,Confirmed
ID-BK-0046016,2026-08-02,2026-08-24,ID-CUST-0032,ID-SUP-042,AIR,MANUAL,AU,IDR,8855988.56,1267333.71,858610.4,Confirmed
ID-BK-0046017,2024-10-27,2024-11-15,ID-CUST-0100,ID-SUP-040,GROUND,ONLINE,AU,IDR,13244681.03,1407705.4,781811.29,Confirmed
ID-BK-0046018,2026-07-12,2026-08-08,ID-CUST-0176,ID-SUP-050,AIR,ONLINE,SG,IDR,11229892.19,1425757.59,945581.43,Confirmed
ID-BK-0046019,2025-11-25,2025-12-21,ID-CUST-0230,ID-SUP-057,HOTEL,ONLINE,ID,IDR,46762493.4,5145500.88,4525294.72,Confirmed
ID-BK-0046020,2024-11-16,2025-01-13,ID-CUST-0201,ID-SUP-006,HOTEL,MANUAL,ID,IDR,4343819.16,308739.62,174106.5,Confirmed
ID-BK-0046021,2026-01-02,2026-01-25,ID-CUST-0190,ID-SUP-018,AIR,ONLINE,CN,IDR,58950138.02,5662127.09,3416425.87,Confirmed
ID-BK-0046022,2025-11-15,2025-11-20,ID-CUST-0248,ID-SUP-014,HOTEL,MANUAL,SG,IDR,6711346.08,793501.66,602471.52,Confirmed
ID-BK-0046023,2024-12-25,2025-02-09,ID-CUST-0125,ID-SUP-052,AIR,ONLINE,JP,IDR,23695153.43,2691234.75,1728822.64,Confirmed
ID-BK-0046024,2024-09-22,2024-10-12,ID-CUST-0082,ID-SUP-062,GROUND,MANUAL,JP,IDR,20463849.39,1917649.53,1155653.03,Confirmed
ID-BK-0046025,2026-06-09,2026-07-04,ID-CUST-0124,ID-SUP-038,AIR,MANUAL,US,IDR,42808266.92,3124932.38,1789768.84,Confirmed
ID-BK-0046026,2025-12-21,2026-01-03,ID-CUST-0172,ID-SUP-053,AIR,MANUAL,GB,IDR,-7076112.51,899004.48,768946.9,Confirmed
ID-BK-0046027,2024-10-27,2024-11-17,ID-CUST-0043,ID-SUP-040,AIR,ONLINE,TH,IDR,25976453.67,3348485.21,2118036.14,Confirmed
ID-BK-0046028,2025-08-14,2025-08-28,ID-CUST-0235,ID-SUP-030,AIR,ONLINE,JP,IDR,8637438.27,580379.12,348023.51,Confirmed
ID-BK-0046029,2025-04-02,2025-04-18,ID-CUST-0257,ID-SUP-036,HOTEL,MANUAL,TH,IDR,46401872.11,7064291.88,5602577.83,Confirmed
ID-BK-0046030,2026-01-19,2026-01-31,ID-CUST-0094,ID-SUP-012,HOTEL,ONLINE,SG,IDR,17151800.87,1066657.5,765482.48,Confirmed
ID-BK-0046031,2026-02-13,2026-02-19,ID-CUST-0083,ID-SUP-069,GROUND,ONLINE,SG,IDR,24341002.13,1817629.46,1154188.38,Confirmed
ID-BK-0046032,2026-06-03,2026-07-08,ID-CUST-0014,ID-SUP-049,HOTEL,MANUAL,US,IDR,24430849.13,2569935.43,1990199.31,Confirmed
ID-BK-0046033,2026-06-21,2026-06-28,ID-CUST-0194,ID-SUP-066,AIR,ONLINE,SG,IDR,6133460.51,677548.46,416686.58,Confirmed
ID-BK-0046034,2025-10-31,2025-12-03,ID-CUST-0190,ID-SUP-017,OTHER,ONLINE,ID,IDR,29443331.21,2890763.82,2259752.25,Confirmed
ID-BK-0046035,2025-01-28,2025-03-19,ID-CUST-0042,ID-SUP-035,HOTEL,ONLINE,AU,IDR,29846364.35,1958097.5,1160708.78,Confirmed
ID-BK-0046036,2025-06-12,2025-07-04,ID-CUST-0230,ID-SUP-019,HOTEL,MANUAL,JP,IDR,27742077.94,3918056.1,3292129.62,Confirmed
ID-BK-0046037,2026-04-08,2026-04-20,ID-CUST-0065,ID-SUP-057,GROUND,ONLINE,ID,IDR,8149934.58,568866.67,437858.49,Confirmed
ID-BK-0046038,2025-12-21,2025-12-27,ID-CUST-0077,ID-SUP-050,AIR,MANUAL,US,IDR,10996491.21,1236368.02,927919.95,Confirmed
ID-BK-0046039,2024-12-29,2025-01-09,ID-CUST-0190,ID-SUP-060,GROUND,ONLINE,US,IDR,42708959.18,3828051.67,3014049.9,Confirmed
ID-BK-0046040,2026-02-04,2026-02-19,ID-CUST-0067,ID-SUP-024,GROUND,ONLINE,ID,IDR,73516826.13,5707162.25,3702434.75,Confirmed
ID-BK-0046041,2025-01-11,2025-01-20,ID-CUST-0250,ID-SUP-070,AIR,ONLINE,SG,IDR,53315663.06,4133856.12,2297907.94,Confirmed
ID-BK-0046042,2024-11-04,2024-11-06,ID-CUST-0016,ID-SUP-007,HOTEL,ONLINE,SG,IDR,2201436.65,340784.91,255945.62,Confirmed
ID-BK-0046043,2025-05-09,2025-05-25,ID-CUST-0024,ID-SUP-030,AIR,MANUAL,US,IDR,25419264.25,2780476.13,1770381.98,Confirmed
ID-BK-0046044,2026-02-21,2026-03-01,ID-CUST-0118,ID-SUP-055,AIR,ONLINE,VN,IDR,23866991.62,1897639.52,1321214.29,Confirmed
ID-BK-0046045,2025-05-26,2025-06-08,ID-CUST-0244,ID-SUP-048,AIR,MANUAL,JP,IDR,6036687.02,624156.6,453631.55,Confirmed
ID-BK-0046046,2026-07-22,2026-08-03,ID-CUST-0188,ID-SUP-063,GROUND,MANUAL,US,IDR,22877058.51,2164783.89,1798898.08,Confirmed
ID-BK-0046047,2024-09-18,2024-10-28,ID-CUST-0244,ID-SUP-038,AIR,ONLINE,TH,IDR,7440211.57,985298.88,645490.67,Confirmed
ID-BK-0046048,2025-12-08,2025-12-28,ID-CUST-0019,ID-SUP-041,AIR,ONLINE,CN,IDR,19097322.07,1676933.77,1365360.29,Confirmed
ID-BK-0046049,2025-07-29,2025-08-21,ID-CUST-0040,ID-SUP-011,GROUND,ONLINE,ID,IDR,4228009.28,618760.5,434358.86,Confirmed
ID-BK-0046050,2025-05-28,2025-06-02,ID-CUST-0029,ID-SUP-055,AIR,MANUAL,JP,IDR,22929837.46,1472187.08,948240.25,Confirmed
ID-BK-0046051,2026-02-01,2026-02-16,ID-CUST-0148,ID-SUP-025,GROUND,MANUAL,US,IDR,3949713.86,478451.72,362152.4,Confirmed
ID-BK-0046052,2026-08-09,2026-08-28,ID-CUST-0003,ID-SUP-056,AIR,MANUAL,ID,IDR,7055495.9,1035174.48,582807.26,Confirmed
ID-BK-0046053,2024-09-06,2024-10-05,ID-CUST-0089,ID-SUP-065,AIR,ONLINE,TH,IDR,9734838.88,782544.39,580463.08,Confirmed
ID-BK-0046054,2025-12-27,2026-01-18,ID-CUST-0227,ID-SUP-011,AIR,MANUAL,TH,IDR,8926150.56,1343498.9,999352.58,Confirmed
ID-BK-0046055,2026-06-10,2026-06-20,ID-CUST-0118,ID-SUP-045,AIR,ONLINE,JP,IDR,5109422.85,581647.71,435377.93,Confirmed
ID-BK-0046056,2026-07-06,2026-07-10,ID-CUST-0104,ID-SUP-021,AIR,ONLINE,TH,IDR,3135095.48,461891.43,329722.01,Confirmed
ID-BK-0046057,2026-07-24,2026-08-20,ID-CUST-0199,ID-SUP-014,HOTEL,MANUAL,GB,IDR,24691791.58,3089514.02,2706299.51,Confirmed
ID-BK-0046058,2026-02-08,2026-02-17,ID-CUST-0066,ID-SUP-022,AIR,MANUAL,TH,IDR,3764285.56,351588.64,287475.87,Confirmed
ID-BK-0046059,2026-06-22,2026-08-08,ID-CUST-0216,ID-SUP-008,AIR,MANUAL,SG,IDR,23344438.05,1442617.88,1022985.13,Confirmed
ID-BK-0046060,2025-02-26,2025-04-01,ID-CUST-0136,ID-SUP-049,AIR,ONLINE,CN,IDR,11411491.33,1373627.26,1086604.39,Confirmed
ID-BK-0046061,2025-07-02,2025-07-26,ID-CUST-0242,ID-SUP-048,AIR,MANUAL,GB,IDR,116447752.97,10927834.69,6798765.13,Confirmed
ID-BK-0046062,2025-10-04,2025-10-22,ID-CUST-0098,ID-SUP-026,AIR,ONLINE,SG,IDR,6861650.55,915558.37,612659.14,Confirmed
ID-BK-0046063,2025-05-27,2025-06-01,ID-CUST-0126,ID-SUP-015,AIR,ONLINE,MY,IDR,1655175.16,128596.01,71591.6,Confirmed
ID-BK-0046064,2024-12-17,2025-01-07,ID-CUST-0240,ID-SUP-029,AIR,MANUAL,JP,IDR,8280756.93,804244.99,677320.11,Confirmed
ID-BK-0046065,2025-01-23,2025-01-30,ID-CUST-0081,ID-SUP-006,AIR,MANUAL,ID,IDR,12492909.5,1402922.94,931649.58,Confirmed
ID-BK-0046066,2026-04-14,2026-05-23,ID-CUST-0199,ID-SUP-058,HOTEL,ONLINE,MY,IDR,5483799.92,-545786.41,-367344.81,Refunded
ID-BK-0046067,2026-03-14,2026-04-02,ID-CUST-0194,ID-SUP-004,OTHER,ONLINE,US,IDR,23261865.45,3618134.88,2432061.15,Confirmed
ID-BK-0046068,2024-09-03,2024-09-17,ID-CUST-0201,ID-SUP-045,HOTEL,ONLINE,US,IDR,20311585.9,1311891.95,815940.29,Confirmed
ID-BK-0046069,2025-03-19,2025-03-25,ID-CUST-0197,ID-SUP-045,OTHER,MANUAL,SG,IDR,12853309.7,-1402261.82,-1008269.32,Refunded
ID-BK-0046070,2026-07-15,2026-07-26,ID-CUST-0166,ID-SUP-011,AIR,ONLINE,CN,IDR,11393129.97,1528588.13,1015774.23,Confirmed
ID-BK-0046071,2026-02-12,2026-03-03,ID-CUST-0101,ID-SUP-038,HOTEL,MANUAL,JP,IDR,9976992.56,1261453.22,951304.78,Confirmed
