booking_id,booking_date,travel_date,customer_id,supplier_id,product_type,booking_channel,destination_country,currency,booking_value,revenue,cost,booking_status,agent_id
MY-B00062596,2025-09-11,2025-09-17,MY-C0305,MY-S0013,Air,Offline,AU,MYR,3325.5,407.09,331.17,Confirmed,AG005
MY-B00062597,2025-12-24,2026-01-01,MY-C0271,MY-S0031,Ground,Offline,JP,MYR,2640.13,200.91,131.59,Confirmed,
MY-B00062598,2026-01-15,2026-01-29,MY-C0090,MY-S0012,Air,Offline,AU,MYR,1633.21,135.2,87.66,Confirmed,AG002
MY-B00062599,2025-04-29,2025-05-05,MY-C0168,MY-S0045,Air,Offline,GB,MYR,1635.97,214.56,148.1,Confirmed,
MY-B00062600,2025-10-25,2025-10-30,MY-C0075,MY-S0045,Air,Offline,AU,MYR,3547.82,-368.26,-228.15,Refunded,AG002
MY-B00062601,2026-02-10,2026-02-14,MY-C0126,MY-S0038,Hotel,Online,TH,MYR,2496.92,241.95,147.0,Confirmed,AG002
MY-B00062602,2025-11-23,2025-12-23,MY-C0199,MY-S0006,Air,Offline,US,MYR,745.12,98.37,82.45,Confirmed,AG003
MY-B00062603,2026-05-05,2026-06-06,MY-C0273,MY-S0053,Air,Online,ID,MYR,5943.77,499.58,293.97,Confirmed,AG005
MY-B00062604,2025-02-07,2025-03-06,MY-C0249,MY-S0017,Ground,Offline,AU,MYR,2521.87,332.09,268.23,Confirmed,AG004
MY-B00062605,2024-11-18,2024-12-07,MY-C0276,MY-S0018,Ground,Online,JP,MYR,2279.08,219.32,153.21,Confirmed,
MY-B00062606,2026-07-15,2026-07-18,MY-C0265,MY-S0023,Hotel,Online,ID,MYR,1003.4,112.72,91.85,Confirmed,
MY-B00062607,2026-02-19,2026-05-03,MY-C0006,MY-S0073,Air,Offline,AU,MYR,1745.55,230.59,132.75,Confirmed,AG004
MY-B00062608,2025-07-24,2025-07-31,MY-C0207,MY-S0047,Hotel,Offline,AU,MYR,1269.68,177.86,148.11,Confirmed,AG005
MY-B00062609,2025-10-22,2025-11-06,MY-C0294,MY-S0049,Hotel,Offline,MY,MYR,1664.67,0.0,0.0,Cancelled,AG002
MY-B00062610,2026-07-04,2026-07-19,MY-C0003,MY-S0007,Air,Offline,JP,MYR,2864.67,0.0,0.0,Cancelled,
MY-B00062611,2026-05-26,2026-06-18,MY-C0229,MY-S0074,Hotel,Offline,US,MYR,3056.26,435.43,340.28,Confirmed,AG002
MY-B00062612,2026-04-13,2026-04-30,MY-C0245,MY-S0068,Hotel,Online,US,MYR,1314.81,194.85,148.16,Confirmed,
MY-B00062613,2025-11-06,2025-11-16,MY-C0205,MY-S0059,Air,Online,ID,MYR,1563.45,199.71,159.43,Confirmed,
MY-B00062614,2026-02-08,2026-02-16,MY-C0123,MY-S0039,Air,Offline,JP,MYR,2089.26,0.0,0.0,Cancelled,AG001
MY-B00062615,2025-10-29,2025-11-07,MY-C0177,MY-S0045,Air,Online,CN,MYR,1428.97,101.33,88.42,Confirmed,AG003
MY-B00062616,2025-08-02,2025-09-06,MY-C0319,MY-S0007,Air,Offline,GB,MYR,1750.64,148.55,121.15,Confirmed,
MY-B00062617,2026-01-05,2026-01-29,MY-C0087,MY-S0055,Hotel,Offline,SG,MYR,8472.58,1156.58,719.03,Confirmed,AG004
MY-B00062618,2024-09-17,2024-09-24,MY-C0212,MY-S0023,Hotel,Online,TH,MYR,411.85,35.41,30.79,Confirmed,AG001
MY-B00062619,2026-04-27,2026-06-07,MY-C0142,MY-S0022,Air,Online,JP,MYR,4298.42,394.47,309.4,Confirmed,AG001
MY-B00062620,2025-04-19,2025-04-27,MY-C0216,MY-S0027,Air,Offline,ID,MYR,4085.64,531.13,334.75,Confirmed,AG001
MY-B00062621,2025-10-03,2025-10-05,MY-C0057,MY-S0029,Air,Online,VN,MYR,3091.48,436.95,332.15,Confirmed,AG005
MY-B00062622,2025-12-30,2026-01-03,MY-C0078,MY-S0010,Ground,Offline,MY,MYR,2072.92,156.75,126.59,Confirmed,
MY-B00062623,2025-04-28,2025-04-28,MY-C0251,MY-S0025,Ground,Online,MY,MYR,6760.09,930.4,809.98,Confirmed,AG001
MY-B00062624,2025-04-30,2025-05-19,MY-C0232,MY-S0022,Air,Offline,US,MYR,1410.91,148.67,107.07,Confirmed,AG002
MY-B00062625,2025-01-08,2025-01-28,MY-C0028,MY-S0003,Hotel,Online,GB,MYR,2554.49,348.26,251.3,Confirmed,
MY-B00062626,2024-11-12,2024-12-13,MY-C0238,MY-S0045,Air,Online,JP,MYR,764.22,93.26,52.59,Confirmed,
MY-B00062627,2026-06-06,2026-06-14,MY-C0244,MY-S0073,Air,Online,TH,MYR,397.22,27.47,16.86,Confirmed,AG004
MY-B00062628,2025-09-13,2025-10-07,MY-C0053,MY-S0022,Air,Online,JP,MYR,15996.72,1854.95,1483.28,Confirmed,AG002
MY-B00062629,2026-01-09,2026-01-25,MY-C0261,MY-S0069,Air,Online,CN,MYR,3792.16,389.92,340.87,Confirmed,AG004
MY-B00062630,2024-12-22,2025-01-02,MY-C0041,MY-S0042,Air,Offline,TH,MYR,598.75,65.2,39.42,Confirmed,
MY-B00062631,2026-05-16,2026-06-10,MY-C0214,MY-S0033,Air,Offline,JP,MYR,425.08,36.18,20.51,Confirmed,
MY-B00062632,2025-04-12,2025-04-28,MY-C0137,MY-S0003,Hotel,Online,ID,MYR,2503.38,316.03,227.36,Confirmed,
MY-B00062633,2025-08-03,2025-08-15,MY-C0157,MY-S0008,Ground,Online,ID,MYR,6202.23,549.89,439.78,Confirmed,AG004
MY-B00062634,2025-09-02,2025-10-06,MY-C0128,MY-S0054,Hotel,Online,TH,MYR,5006.64,680.71,527.1,Confirmed,
MY-B00062635,2026-02-25,2026-03-15,MY-C0306,MY-S0059,Air,Offline,AU,MYR,3275.65,362.68,220.04,Confirmed,
MY-B00062636,2024-11-24,2024-12-11,MY-C0137,MY-S0013,Air,Online,ID,MYR,11509.03,898.24,569.77,Confirmed,AG001
MY-B00062637,2026-06-25,2026-07-02,MY-C0096,MY-S0013,Air,Online,GB,MYR,17202.84,1284.91,761.31,Confirmed,AG003
MY-B00062638,2024-11-22,2024-12-24,MY-C0012,MY-S0002,Air,Online,TH,MYR,1049.4,89.98,50.05,Confirmed,
MY-B00062639,2025-12-10,2026-01-03,MY-C0192,MY-S0039,Air,Offline,US,MYR,2161.07,283.99,188.52,Confirmed,AG003
MY-B00062640,2025-02-01,2025-02-12,MY-C0239,MY-S0039,Air,Online,VN,MYR,2863.6,311.91,198.87,Confirmed,
MY-B00062641,2026-07-07,2026-07-14,MY-C0074,MY-S0064,Other,Offline,AU,MYR,1728.37,209.44,141.16,Confirmed,AG002
MY-B00062642,2025-11-07,2025-11-18,MY-C0315,MY-S0029,Air,Online,ID,MYR,2494.64,162.82,125.99,Confirmed,
MY-B00062643,2026-07-22,2026-08-07,MY-C0252,MY-S0062,Air,Online,TH,MYR,297.79,45.35,28.76,Confirmed,
MY-B00062644,2026-07-14,2026-08-03,MY-C0148,MY-S0020,Hotel,Offline,GB,MYR,8165.62,682.16,531.09,Confirmed,AG001
MY-B00062645,2025-03-15,2025-04-26,MY-C0239,MY-S0062,Air,Online,CN,MYR,12295.96,1546.86,1215.51,Confirmed,
MY-B00062646,2025-02-22,2025-03-11,MY-C0260,MY-S0045,Air,Online,JP,MYR,1218.8,0.0,0.0,Cancelled,
MY-B00062647,2024-11-22,2025-01-04,MY-C0214,MY-S0002,Air,Offline,SG,MYR,2506.2,309.74,215.49,Confirmed,
MY-B00062648,2026-02-08,2026-02-17,MY-C0221,MY-S0055,Hotel,Offline,JP,MYR,808.7,79.97,45.47,Confirmed,AG005
MY-B00062649,2024-09-18,2024-10-29,MY-C0168,MY-S0062,Air,Offline,ID,MYR,3684.75,417.48,280.12,Confirmed,AG004
MY-B00062650,2025-01-17,2025-01-28,MY-C0262,MY-S0003,Hotel,Offline,JP,MYR,538.75,45.26,35.08,Confirmed,AG001
MY-B00062651,2026-06-26,2026-06-27,MY-C0288,MY-S0059,Air,Online,JP,MYR,3080.85,234.49,181.49,Confirmed,AG004
MY-B00062652,2025-12-08,2025-12-12,MY-C0036,MY-S0042,Air,Offline,VN,MYR,27884.26,1737.37,1140.6,Confirmed,AG003
MY-B00062653,2025-07-27,2025-07-31,MY-C0059,MY-S0049,Hotel,Online,TH,MYR,511.87,64.6,38.89,Confirmed,AG003
MY-B00062654,2024-12-10,2024-12-17,MY-C0015,MY-S0054,Hotel,Offline,ID,MYR,3721.57,583.79,417.75,Confirmed,AG003
MY-B00062655,2026-05-10,2026-05-24,MY-C0233,MY-S0026,Air,Online,GB,MYR,546.69,52.47,38.99,Confirmed,AG003
MY-B00062656,2026-05-11,2026-05-31,MY-C0308,MY-S0030,Hotel,Online,TH,MYR,271.16,0.0,0.0,Cancelled,
MY-B00062657,2024-10-04,2024-10-15,MY-C0158,MY-S0060,Air,Online,AU,MYR,2205.23,236.04,162.46,Confirmed,
MY-B00062658,2026-02-25,2026-03-05,MY-C0061,MY-S0007,Air,Offline,VN,MYR,669.12,45.13,34.75,Confirmed,AG001
MY-B00062659,2025-04-29,2025-05-15,MY-C0058,MY-S0043,Hotel,Offline,TH,MYR,3476.99,286.11,220.41,Confirmed,AG004
MY-B00062660,2026-01-10,2026-01-21,MY-C0309,MY-S0030,Hotel,Online,TH,MYR,411.13,41.82,30.6,Confirmed,AG004
MY-B00062661,2025-04-04,2025-05-04,MY-C0117,MY-S0080,Hotel,Offline,ID,MYR,2035.65,137.62,97.99,Confirmed,
MY-B00062662,2024-09-11,2024-10-03,MY-C0159,MY-S0028,Hotel,Offline,VN,MYR,1688.45,185.36,149.38,Confirmed,
MY-B00062663,2026-03-05,2026-03-06,MY-C0124,MY-S0053,Air,Offline,MY,MYR,563.89,73.39,48.16,Confirmed,AG002
MY-B00062664,2026-05-04,2026-05-29,MY-C0159,MY-S0027,Air,Offline,SG,MYR,3788.02,433.28,372.63,Confirmed,
MY-B00062665,2026-01-13,2026-01-25,MY-C0029,MY-S0007,Air,Offline,JP,MYR,2419.0,187.66,124.96,Confirmed,AG003
MY-B00062666,2024-12-20,2025-01-09,MY-C0062,MY-S0023,Hotel,Online,SG,MYR,4550.12,628.93,504.21,Confirmed,
MY-B00062667,2025-07-26,2025-08-11,MY-C0271,MY-S0044,Other,Offline,JP,MYR,1859.52,233.16,142.89,Confirmed,AG004
MY-B00062668,2025-09-25,2025-10-12,MY-C0270,MY-S0012,Air,Offline,US,MYR,3205.77,0.0,0.0,Cancelled,AG002
MY-B00062669,2026-04-03,2026-04-12,MY-C0271,MY-S0033,Air,Online,GB,MYR,616.34,57.16,38.95,Confirmed,
MY-B00062670,2026-03-21,2026-04-12,MY-C0154,MY-S0052,Hotel,Online,VN,MYR,609.22,61.01,42.34,Confirmed,AG005
MY-B00062671,2026-06-11,2026-06-21,MY-C0193,MY-S0039,Air,Online,SG,MYR,4315.92,673.34,579.76,Confirmed,AG001
MY-B00062672,2025-12-06,2025-12-12,MY-C0108,MY-S0053,Air,Offline,MY,MYR,3753.13,352.35,295.53,Confirmed,
MY-B00062673,2026-07-19,2026-08-06,MY-C0279,MY-S0040,Hotel,Online,TH,MYR,2907.93,178.72,98.56,Confirmed,AG004
MY-B00062674,2026-04-21,2026-05-20,MY-C0021,MY-S0034,Air,Offline,US,MYR,4159.12,294.27,222.43,Confirmed,AG001
MY-B00062675,2025-01-25,2025-02-06,MY-C0226,MY-S0060,Air,Offline,TH,MYR,1577.67,164.09,117.83,Confirmed,
MY-B00062676,2026-01-31,2026-02-05,MY-C0220,MY-S0045,Air,Online,VN,MYR,1292.96,108.8,89.5,Confirmed,AG004
MY-B00062677,2024-11-02,2024-11-11,MY-C0087,MY-S0020,Hotel,Offline,JP,MYR,2074.21,315.03,207.6,Confirmed,AG001
MY-B00062678,2026-03-06,2026-03-23,MY-C0170,MY-S0026,Air,Online,SG,MYR,1488.18,98.62,67.28,Confirmed,
MY-B00062679,2025-02-09,2025-02-18,MY-C0308,MY-S0047,Hotel,Online,AU,MYR,961.82,110.98,71.72,Confirmed,AG004
MY-B00062680,2025-04-07,2025-05-09,MY-C0276,MY-S0033,Air,Online,SG,MYR,1600.97,170.41,148.38,Confirmed,AG004
MY-B00062681,2025-10-25,2025-11-01,MY-C0082,MY-S0067,Ground,Online,US,MYR,5448.37,343.71,240.24,Confirmed,AG004
MY-B00062682,2025-06-04,2025-06-30,MY-C0075,MY-S0034,Air,Online,AU,MYR,1169.79,0.0,0.0,Cancelled,AG001
MY-B00062683,2025-12-17,2025-12-30,MY-C0283,MY-S0040,Hotel,Online,US,MYR,2915.41,202.95,124.57,Confirmed,
MY-B00062684,2025-09-02,2025-10-13,MY-C0156,MY-S0043,Hotel,Online,ID,MYR,4316.56,571.26,451.73,Confirmed,
MY-B00062685,2025-12-09,2025-12-14,MY-C0119,MY-S0019,Hotel,Offline,GB,MYR,2901.32,371.1,285.86,Confirmed,AG003
MY-B00062686,2025-11-02,2025-11-09,MY-C0316,MY-S0059,Air,Online,SG,MYR,1524.01,200.19,135.86,Confirmed,AG004
MY-B00062687,2025-01-29,2025-02-08,MY-C0068,MY-S0022,Air,Offline,VN,MYR,639.74,47.27,39.95,Confirmed,AG001
MY-B00062688,2026-01-18,2026-02-05,MY-C0039,MY-S0025,Ground,Offline,GB,MYR,1309.94,97.68,53.89,Confirmed,AG005
MY-B00062689,2026-08-01,2026-08-07,MY-C0140,MY-S0022,Air,Online,US,MYR,5545.14,659.1,533.5,Confirmed,
MY-B00062690,2025-10-11,2025-10-27,MY-C0250,MY-S0053,Air,Offline,US,MYR,4059.79,335.79,202.73,Confirmed,
MY-B00062691,2025-11-18,2025-11-23,MY-C0285,MY-S0030,Hotel,Offline,TH,MYR,6221.82,881.14,607.31,Confirmed,AG004
MY-B00062692,2026-02-01,2026-02-25,MY-C0302,MY-S0011,Air,Offline,TH,MYR,809.92,54.71,40.91,Confirmed,AG003
MY-B00062693,2024-11-01,2024-11-11,MY-C0132,MY-S0039,Air,Online,ID,MYR,3252.55,463.7,301.28,Confirmed,AG005
MY-B00062694,2024-12-20,2025-01-23,MY-C0161,MY-S0002,Air,Online,MY,MYR,5571.93,397.75,271.63,Confirmed,
MY-B00062695,2025-10-13,2025-10-19,MY-C0309,MY-S0006,Air,Online,AU,MYR,2441.87,0.0,0.0,Cancelled,AG001
MY-B00062696,2025-06-16,2025-06-24,MY-C0282,MY-S0019,Hotel,Offline,GB,MYR,7539.04,728.58,512.96,Confirmed,AG005
MY-B00062697,2026-01-19,2026-02-08,MY-C0067,MY-S0026,Air,Offline,JP,MYR,658.28,55.92,37.48,Confirmed,
MY-B00062698,2026-06-29,2026-07-21,MY-C0044,MY-S0034,Air,Online,JP,MYR,13189.76,1054.74,840.78,Confirmed,
MY-B00062699,2026-03-26,2026-04-16,MY-C0211,MY-S0011,Air,Online,SG,MYR,1739.05,182.89,131.94,Confirmed,
MY-B00062700,2025-02-06,2025-02-27,MY-C0200,MY-S0061,Air,Offline,JP,MYR,1311.22,102.5,78.21,Confirmed,AG001
MY-B00062701,2025-04-13,2025-04-28,MY-C0007,MY-S0006,Air,Online,CN,MYR,1364.09,100.6,82.29,Confirmed,
MY-B00062702,2024-12-14,2024-12-28,MY-C0151,MY-S0042,Air,Offline,AU,MYR,4192.51,256.98,148.29,Confirmed,AG001
MY-B00062703,2024-11-11,2025-01-24,MY-C0220,MY-S0009,Hotel,Offline,AU,MYR,603.99,77.74,48.67,Confirmed,AG003
MY-B00062704,2026-02-26,2026-03-10,MY-C0017,MY-S0020,Hotel,Online,ID,MYR,1951.15,254.26,144.37,Confirmed,AG004
MY-B00062705,2026-01-19,2026-03-13,MY-C0181,MY-S0033,Air,Offline,GB,MYR,4609.29,280.66,229.34,Confirmed,AG004
MY-B00062706,2025-01-20,2025-02-22,MY-C0113,MY-S0027,Air,Offline,TH,MYR,2306.08,325.31,283.06,Confirmed,
MY-B00062707,2026-01-28,2026-02-18,MY-C0019,MY-S0002,Air,Offline,JP,MYR,2014.68,159.54,104.97,Confirmed,AG005
MY-B00062708,2025-08-01,2025-09-07,MY-C0020,MY-S0049,Hotel,Online,SG,MYR,413.54,58.28,35.88,Confirmed,
MY-B00062709,2026-06-02,2026-06-13,MY-C0246,MY-S0020,Hotel,Online,TH,MYR,577.12,60.28,49.77,Confirmed,AG002
MY-B00062710,2026-02-02,2026-02-05,MY-C0139,MY-S0029,Air,Online,US,MYR,2852.55,340.95,275.32,Confirmed,
MY-B00062711,2025-03-17,2025-03-29,MY-C0175,MY-S0018,Ground,Online,CN,MYR,1161.85,176.63,113.62,Confirmed,AG003
MY-B00062712,2025-08-20,2025-09-01,MY-C0136,MY-S0074,Hotel,Offline,TH,MYR,4239.51,429.63,267.2,Confirmed,AG002
MY-B00062713,2025-02-18,2025-03-07,MY-C0142,MY-S0026,Air,Online,ID,MYR,3476.26,456.27,338.39,Confirmed,AG003
MY-B00062714,2026-06-21,2026-07-01,MY-C0157,MY-S0022,Air,Online,AU,MYR,6269.48,481.47,392.66,Confirmed,AG001
MY-B00062715,2025-09-11,2025-09-15,MY-C0213,MY-S0069,Air,Online,CN,MYR,846.64,78.11,59.47,Confirmed,AG004
MY-B00062716,2026-06-04,2026-06-11,MY-C0260,MY-S0060,Air,Offline,AU,MYR,12448.28,1126.21,640.67,Confirmed,AG002
MY-B00062717,2025-09-09,2025-09-26,MY-C0258,MY-S0074,Hotel,Online,CN,MYR,2129.68,193.49,121.32,Confirmed,
MY-B00062718,2025-09-03,2025-09-26,MY-C0056,MY-S0011,Air,Online,VN,MYR,1650.83,191.62,161.44,Confirmed,AG003
MY-B00062719,2025-01-13,2025-01-31,MY-C0039,MY-S0069,Air,Offline,TH,MYR,3001.77,446.75,325.49,Confirmed,AG001
MY-B00062720,2026-08-03,2026-08-23,MY-C0094,MY-S0029,Air,Offline,VN,MYR,1129.44,131.59,83.22,Confirmed,AG001
MY-B00062721,2026-01-05,2026-01-15,MY-C0267,MY-S0029,Air,Offline,AU,MYR,2459.63,378.23,260.46,Confirmed,
MY-B00062722,2025-04-01,2025-04-12,MY-C0320,MY-S0044,Other,Online,VN,MYR,1363.16,155.07,101.28,Confirmed,AG003
MY-B00062723,2026-05-06,2026-05-21,MY-C0137,MY-S0027,Air,Offline,ID,MYR,1420.49,168.46,120.3,Confirmed,AG004
MY-B00062724,2025-02-18,2025-02-25,MY-C0303,MY-S0036,Ground,Online,GB,MYR,4216.47,573.25,461.56,Confirmed,AG003
MY-B00062725,2024-11-10,2024-12-08,MY-C0160,MY-S0039,Air,Online,TH,MYR,3081.99,239.73,173.98,Confirmed,AG004
MY-B00062726,2026-01-03,2026-01-08,MY-C0277,MY-S0038,Hotel,Online,VN,MYR,1806.52,270.94,217.84,Confirmed,
MY-B00062727,2026-03-01,2026-04-04,MY-C0177,MY-S0078,Ground,Online,GB,MYR,3822.08,244.86,188.29,Confirmed,AG005
MY-B00062728,2025-10-24,2025-11-04,MY-C0160,MY-S0022,Air,Offline,VN,MYR,510.07,51.15,28.91,Confirmed,AG002
MY-B00062729,2026-02-03,2026-02-17,MY-C0032,MY-S0060,Air,Offline,SG,MYR,2143.76,298.31,222.69,Confirmed,
MY-B00062730,2025-03-03,2025-03-11,MY-C0288,MY-S0060,Air,Online,SG,MYR,853.98,57.6,47.28,Confirmed,
MY-B00062731,2025-03-22,2025-03-30,MY-C0195,MY-S0061,Air,Offline,MY,MYR,3671.07,234.0,155.24,Confirmed,AG003
MY-B00062732,2025-05-29,2025-07-15,MY-C0116,MY-S0074,Hotel,Offline,MY,MYR,638.25,74.65,54.96,Confirmed,AG001
MY-B00062733,2025-01-30,2025-02-18,MY-C0071,MY-S0007,Air,Offline,AU,MYR,1178.13,136.52,118.4,Confirmed,AG003
MY-B00062734,2025-02-18,2025-03-04,MY-C0058,MY-S0062,Air,Online,GB,MYR,906.12,143.15,120.11,Confirmed,
MY-B00062735,2024-10-05,2024-10-24,MY-C0016,MY-S0060,Air,Online,SG,MYR,823.93,53.43,32.53,Confirmed,AG002
MY-B00062736,2025-02-20,2025-03-02,MY-C0282,MY-S0029,Air,Online,CN,MYR,3143.61,205.28,125.31,Confirmed,AG004
MY-B00062737,2025-10-05,2025-10-12,MY-C0277,MY-S0030,Hotel,Online,CN,MYR,948.03,94.44,54.77,Confirmed,
MY-B00062738,2025-05-27,2025-06-15,MY-C0126,MY-S0051,Other,Offline,MY,MYR,3018.53,287.67,180.07,Confirmed,
MY-B00062739,2025-07-11,2025-07-27,MY-C0170,MY-S0033,Air,Online,MY,MYR,1160.66,73.25,62.84,Confirmed,AG004
MY-B00062740,2026-07-07,2026-07-25,MY-C0212,MY-S0020,Hotel,Offline,US,MYR,3907.2,485.32,347.8,Confirmed,
MY-B00062741,2024-09-05,2024-09-30,MY-C0202,MY-S0015,Ground,Offline,ID,MYR,1647.4,99.04,63.31,Confirmed,AG005
MY-B00062742,2026-05-03,2026-05-11,MY-C0121,MY-S0022,Air,Online,CN,MYR,1381.98,93.66,60.28,Confirmed,
MY-B00062743,2024-09-25,2024-10-11,MY-C0155,MY-S0013,Air,Online,JP,MYR,1203.18,172.26,149.21,Confirmed,
MY-B00062744,2025-09-10,2025-09-28,MY-C0221,MY-S0027,Air,Online,GB,MYR,1096.65,169.28,98.21,Confirmed,AG003
MY-B00062745,2024-12-05,2024-12-10,MY-C0318,MY-S0026,Air,Online,GB,MYR,3673.68,386.16,259.36,Confirmed,AG005
MY-B00062746,2025-08-15,2025-09-02,MY-C0299,MY-S0006,Air,Online,CN,MYR,4691.43,743.22,538.52,Confirmed,
MY-B00062747,2026-06-16,2026-07-08,MY-C0041,MY-S0060,Air,Offline,GB,MYR,1111.22,148.7,129.28,Confirmed,AG002
MY-B00062748,2024-09-23,2024-10-12,MY-C0231,MY-S0021,Ground,Offline,CN,MYR,2244.57,352.81,240.79,Confirmed,AG001
MY-B00062749,2025-09-05,2025-09-18,MY-C0206,MY-S0033,Air,Offline,CN,MYR,979.1,97.79,62.1,Confirmed,
MY-B00062750,2025-08-04,2025-08-12,MY-C0129,MY-S0002,Air,Offline,MY,MYR,707.82,101.97,76.84,Confirmed,
MY-B00062751,2025-07-27,2025-08-10,MY-C0251,MY-S0027,Air,Online,AU,MYR,2434.95,182.54,151.49,Confirmed,AG003
MY-B00062752,2025-11-30,2025-12-19,MY-C0262,MY-S0054,Hotel,Online,GB,MYR,2748.29,434.39,355.83,Confirmed,AG002
MY-B00062753,2025-04-27,2025-06-16,MY-C0004,MY-S0060,Air,Online,US,MYR,5161.23,771.06,652.99,Confirmed,AG003
MY-B00062754,2026-03-23,2026-04-23,MY-C0030,MY-S0027,Air,Online,ID,MYR,2105.07,267.61,223.54,Confirmed,
MY-B00062755,2025-02-21,2025-03-30,MY-C0190,MY-S0027,Air,Offline,TH,MYR,5093.19,586.78,423.47,Confirmed,
MY-B00062756,2025-05-18,2025-06-12,MY-C0088,MY-S0063,Hotel,Offline,JP,MYR,12753.72,1417.59,885.93,Confirmed,
MY-B00062757,2025-08-08,2025-08-14,MY-C0018,MY-S0013,Air,Offline,ID,MYR,1333.55,150.84,96.04,Confirmed,AG001
MY-B00062758,2026-07-04,2026-07-25,MY-C0229,MY-S0069,Air,Offline,MY,MYR,3696.68,540.24,391.22,Confirmed,AG001
MY-B00062759,2025-09-25,2025-10-08,MY-C0166,MY-S0061,Air,Online,JP,MYR,705.59,104.32,60.6,Confirmed,AG002
MY-B00062760,2026-05-07,2026-05-22,MY-C0136,MY-S0030,Hotel,Offline,US,MYR,973.28,93.38,77.39,Confirmed,AG005
MY-B00062761,2024-12-11,2024-12-11,MY-C0084,MY-S0007,Air,Online,MY,MYR,3345.71,491.32,369.95,Confirmed,AG002
MY-B00062762,2024-10-31,2024-11-09,MY-C0024,MY-S0048,Hotel,Online,JP,MYR,2064.79,0.0,0.0,Cancelled,
MY-B00062763,2025-09-02,2025-10-13,MY-C0231,MY-S0022,Air,Online,SG,MYR,355.48,25.27,17.57,Confirmed,AG003
MY-B00062764,2026-06-22,2026-07-21,MY-C0151,MY-S0077,Hotel,Online,US,MYR,1724.28,143.74,113.9,Confirmed,
MY-B00062765,2025-02-18,2025-03-15,MY-C0137,MY-S0054,Hotel,Online,VN,MYR,1396.59,114.26,87.23,Confirmed,
MY-B00062766,2025-02-10,2025-03-08,MY-C0062,MY-S0028,Hotel,Online,MY,MYR,843.32,123.63,97.72,Confirmed,AG002
MY-B00062767,2024-12-18,2024-12-23,MY-C0105,MY-S0063,Hotel,Online,MY,MYR,4054.64,385.78,252.16,Confirmed,AG001
MY-B00062768,2026-07-07,2026-07-15,MY-C0069,MY-S0069,Air,Offline,ID,MYR,2609.79,267.98,179.75,Confirmed,
MY-B00062769,2024-11-07,2024-11-19,MY-C0140,MY-S0033,Air,Offline,JP,MYR,6364.0,767.34,516.93,Confirmed,AG002
MY-B00062770,2025-12-05,2025-12-12,MY-C0218,MY-S0031,Ground,Offline,JP,MYR,1750.63,211.47,178.31,Confirmed,AG003
MY-B00062771,2025-06-05,2025-06-19,MY-C0066,MY-S0003,Hotel,Offline,CN,MYR,1644.25,106.67,65.21,Confirmed,AG005
MY-B00062772,2025-06-28,2025-07-12,MY-C0200,MY-S0009,Hotel,Online,GB,MYR,2016.41,169.21,125.36,Confirmed,
MY-B00062773,2026-02-01,2026-02-07,MY-C0297,MY-S0037,Other,Online,ID,MYR,4401.11,306.76,172.98,Confirmed,AG002
MY-B00062774,2025-07-16,2025-07-22,MY-C0054,MY-S0040,Hotel,Online,TH,MYR,4226.29,257.79,169.23,Confirmed,
MY-B00062775,2024-09-17,2024-09-27,MY-C0246,MY-S0034,Air,Online,US,MYR,2045.91,269.66,164.55,Confirmed,AG002
MY-B00062776,2025-10-16,2025-10-31,MY-C0275,MY-S0059,Air,Online,TH,MYR,9132.29,583.48,449.18,Confirmed,AG005
MY-B00062777,2024-09-19,2024-10-21,MY-C0114,MY-S0034,Air,Online,GB,MYR,15830.33,2391.69,1488.7,Confirmed,AG005
MY-B00062778,2026-05-10,2026-06-19,MY-C0155,MY-S0007,Air,Online,AU,MYR,5858.49,637.06,404.34,Confirmed,AG002
MY-B00062779,2026-07-23,2026-08-05,MY-C0302,MY-S0013,Air,Online,MY,MYR,3162.16,468.12,341.18,Confirmed,
MY-B00062780,2026-05-04,2026-05-07,MY-C0068,MY-S0050,Other,Online,MY,MYR,1151.14,152.57,96.41,Confirmed,
MY-B00062781,2025-06-29,2025-07-13,MY-C0049,MY-S0003,Hotel,Online,SG,MYR,2793.78,295.62,248.34,Confirmed,AG004
MY-B00062782,2025-06-30,2025-07-06,MY-C0062,MY-S0049,Hotel,Online,GB,MYR,3186.66,490.83,373.6,Confirmed,AG004
MY-B00062783,2025-11-02,2025-11-27,MY-C0295,MY-S0030,Hotel,Offline,US,MYR,2430.66,311.42,174.55,Confirmed,
MY-B00062784,2026-05-13,2026-05-28,MY-C0166,MY-S0075,Hotel,Offline,ID,MYR,1519.54,192.12,112.17,Confirmed,AG005
MY-B00062785,2026-03-04,2026-03-19,MY-C0110,MY-S0001,Hotel,Offline,GB,MYR,6363.67,854.01,655.74,Confirmed,
MY-B00062786,2025-08-11,2025-08-20,MY-C0217,MY-S0027,Air,Offline,CN,MYR,3566.98,359.29,214.83,Confirmed,AG003
MY-B00062787,2026-04-16,2026-04-30,MY-C0270,MY-S0006,Air,Offline,MY,MYR,327.56,21.46,17.32,Confirmed,AG001
MY-B00062788,2025-07-02,2025-07-11,MY-C0293,MY-S0034,Air,Offline,JP,MYR,2801.67,251.27,189.44,Confirmed,AG001
MY-B00062789,2026-03-16,2026-03-28,MY-C0044,MY-S0040,Hotel,Online,AU,MYR,2251.97,0.0,0.0,Cancelled,
